concept,group,canonical_feature,ResidualProbeAccuracy,BottleneckOutputProbeAccuracy,BottleneckOutputProbeAUROC,probe_accuracy_before,probe_auroc_before,reconstruction_norm_ratio,reconstruction_cosine,Top1SparseProbeAccuracy,n_gt_present,CanonicalMissRate,ScatterRate,RetainedElsewhere,BottleneckOutputProbeAccuracy_refit,BottleneckOutputProbeAUROC_refit,ScatterRate_refit,RetainedElsewhere_refit,MeanTop1ContributionShare,MeanCanonicalContributionShare,MedianEffectiveContributorCount,MeanEffectiveContributorCount
helping_prosocial,verbs,2029+,1.0,0.5,0.22164799999999998,1.0,1.0,2.0682449340820312,-0.012266749516129494,0.732,250,0.356,0.0,0.0,1.0,1.0,0.356,1.0,0.03359747884144859,0.0,68.96882273453159,69.22870253487638
human_person,entities,342+,1.0,0.594,0.6628959999999999,1.0,1.0,2.141714334487915,-0.0029021291993558407,0.796,249,0.24096385542168675,0.17670682730923695,0.7333333333333333,0.992,0.9998079999999999,0.24096385542168675,1.0,0.030878848974620857,0.0,78.90279664354128,78.98586434780253
inside_dialogue,grammar,1100+,0.996,0.588,0.627664,0.996,0.99976,2.0530240535736084,0.0034009243827313185,0.752,249,0.4538152610441767,0.26506024096385544,0.584070796460177,0.966,0.991376,0.43775100401606426,0.9646017699115044,0.03488740786783478,0.0019514203846216895,79.43017282624538,79.13717925036413
male_pronoun,grammar,2042+,1.0,0.532,0.55984,1.0,1.0,2.280581474304199,-0.007054971065372229,0.642,250,0.456,0.268,0.5877192982456141,0.888,0.953792,0.4,0.8771929824561403,0.03288186595899575,0.0,77.32837697489106,77.25041652865585
motion,verbs,1050-,1.0,0.51,0.53008,1.0,1.0,2.06210994720459,0.001232174108736217,0.916,248,0.06854838709677419,0.04032258064516129,0.5882352941176471,0.996,0.999984,0.06854838709677419,1.0,0.035880207298908146,0.0,74.11446066438842,74.70721923795308
nature_weather,entities,302+,1.0,0.566,0.572336,1.0,1.0,2.074720621109009,-0.014549806714057922,0.796,248,0.2862903225806452,0.17338709677419356,0.6056338028169014,0.98,0.99864,0.2782258064516129,0.971830985915493,0.035569932732202936,0.0,76.16767271436225,75.39340665161534
negation,grammar,1363+,1.0,0.52,0.544448,1.0,1.0,2.0547611713409424,0.011770742014050484,0.882,250,0.172,0.108,0.627906976744186,0.998,1.0,0.172,1.0,0.03131002715542529,0.0,79.91799258472771,80.51662639745415
negative_emotion,attributes,1641+,1.0,0.616,0.65872,1.0,1.0,2.018691062927246,0.010566383600234985,0.846,250,0.216,0.096,0.4444444444444444,0.994,0.999968,0.216,1.0,0.03515539517137695,0.0107569098057585,76.67128168650112,76.62695073895006
perception,verbs,1407-,1.0,0.81,0.8728480000000001,1.0,1.0,2.0962939262390137,0.007830437272787094,0.836,250,0.26,0.172,0.6615384615384615,1.0,1.0,0.26,1.0,0.029792980040941115,0.0,90.886372733169,90.03863823980669
place_location,entities,538-,1.0,0.382,0.325936,1.0,1.0,2.1160900592803955,-0.0031251790933310986,0.9,248,0.12903225806451613,0.024193548387096774,0.1875,0.994,0.999952,0.12096774193548387,0.9375,0.03389611158542968,0.0,76.62230003581848,77.09468504363895
positive_emotion,attributes,875-,1.0,0.548,0.54056,1.0,1.0,2.018282651901245,0.00027337027131579816,0.91,247,0.10931174089068826,0.06072874493927125,0.5555555555555556,0.998,1.0,0.10931174089068826,1.0,0.029248964502575688,0.006888840616115185,82.70396151726966,83.8442968331817
size,attributes,942-,1.0,0.414,0.41812800000000006,1.0,1.0,1.9704439640045166,0.01039558183401823,0.838,249,0.21686746987951808,0.08835341365461848,0.4074074074074074,0.99,0.999792,0.20481927710843373,0.9444444444444444,0.03577303261852092,0.01010024498555587,76.193658975431,76.78085445767347
speech,verbs,754+,1.0,0.354,0.283184,1.0,1.0,2.058180570602417,-0.0028914082795381546,0.914,249,0.1285140562248996,0.012048192771084338,0.09375,1.0,1.0,0.1285140562248996,1.0,0.03282228345525519,0.0,75.4443892639239,75.6419453904863
toy_play_object,entities,610-,1.0,0.592,0.6759200000000001,1.0,1.0,2.137120008468628,-0.012948980554938316,0.718,245,0.21224489795918366,0.053061224489795916,0.25,0.968,0.9956480000000001,0.20816326530612245,0.9807692307692307,0.031132142407000078,0.01597830829666637,81.80453792086509,81.36790974499361
