concept,group,canonical_feature,ResidualProbeAccuracy,BottleneckOutputProbeAccuracy,BottleneckOutputProbeAUROC,probe_accuracy_before,probe_auroc_before,reconstruction_norm_ratio,reconstruction_cosine,Top1SparseProbeAccuracy,n_gt_present,CanonicalMissRate,ScatterRate,RetainedElsewhere,BottleneckOutputProbeAccuracy_refit,BottleneckOutputProbeAUROC_refit,ScatterRate_refit,RetainedElsewhere_refit,MeanTop1ContributionShare,MeanCanonicalContributionShare,MedianEffectiveContributorCount,MeanEffectiveContributorCount
helping_prosocial,verbs,1897+,1.0,0.458,0.416752,1.0,1.0,1.6727603673934937,-0.003217182355001569,0.748,250,0.468,0.028,0.05982905982905983,0.998,0.999984,0.464,0.9914529914529915,0.0617444120829477,0.0016989344291837255,36.99496493748363,36.942156924388165
human_person,entities,1100-,1.0,0.418,0.388816,1.0,1.0,1.7754838466644287,0.008699988946318626,0.822,249,0.23293172690763053,0.08032128514056225,0.3448275862068966,0.984,0.999104,0.2289156626506024,0.9827586206896551,0.05483537077047826,0.016450072454625403,39.849647671740485,40.03933276111991
inside_dialogue,grammar,1387+,0.998,0.494,0.49849600000000005,0.998,0.9986079999999999,1.7189359664916992,0.0009592397254891694,0.636,248,0.6612903225806451,0.3024193548387097,0.4573170731707317,0.914,0.975152,0.6008064516129032,0.9085365853658537,0.06143941487462911,0.0001900931369967348,37.4588756803804,37.74516541941586
male_pronoun,grammar,463+,1.0,0.59,0.62216,1.0,1.0,1.9405956268310547,-0.011335904709994793,0.562,250,0.564,0.24,0.425531914893617,0.844,0.9198879999999999,0.496,0.8794326241134752,0.05606794861221113,0.0003216840361816871,39.20035779148573,39.40628974465649
motion,verbs,859-,0.998,0.594,0.664,0.998,1.0,1.6763724088668823,-0.006878304295241833,0.868,249,0.24899598393574296,0.10843373493975904,0.43548387096774194,0.996,0.9999359999999999,0.24497991967871485,0.9838709677419355,0.05179679641035992,0.004055611185057712,42.507547523044906,42.269509475865625
nature_weather,entities,363+,1.0,0.558,0.5763199999999999,1.0,1.0,1.7154974937438965,0.006624141708016396,0.728,249,0.4779116465863454,0.37349397590361444,0.7815126050420168,0.986,0.999632,0.4738955823293173,0.9915966386554622,0.05957223367245936,0.0020095743266223356,40.4090708142821,40.37460241145216
negation,grammar,962-,1.0,0.578,0.611216,1.0,1.0,1.7396794557571411,-0.0007132743485271931,0.816,250,0.352,0.08,0.22727272727272727,1.0,1.0,0.352,1.0,0.061808625526656794,0.015190964179149002,37.503299771777634,37.87849765568686
negative_emotion,attributes,999+,1.0,0.424,0.39673600000000003,1.0,1.0,1.6300402879714966,0.005304254591464996,0.822,250,0.264,0.128,0.48484848484848486,1.0,1.0,0.264,1.0,0.05622647766569534,0.0,38.46248066174216,38.65168353258584
perception,verbs,261+,1.0,0.476,0.45487999999999995,1.0,1.0,1.7069538831710815,-0.0013350582448765635,0.742,250,0.448,0.236,0.5267857142857143,1.0,1.0,0.448,1.0,0.05719585095082562,0.009958810752635511,40.44420631284484,40.28890384267619
place_location,entities,1747+,1.0,0.596,0.6187039999999999,1.0,1.0,1.7568694353103638,0.010342002846300602,0.944,247,0.05263157894736842,0.032388663967611336,0.6153846153846154,0.99,0.998464,0.048582995951417005,0.9230769230769231,0.057680280846629524,0.006366701781179764,41.64164072876005,41.36572137439223
positive_emotion,attributes,1627-,0.998,0.34,0.321456,0.998,1.0,1.6480560302734375,0.0081643583253026,0.784,247,0.2550607287449393,0.1862348178137652,0.7301587301587301,1.0,1.0,0.2550607287449393,1.0,0.054474199429356294,0.0,40.00542927691479,40.44953990249004
size,attributes,1853-,1.0,0.438,0.431808,1.0,1.0,1.6084301471710205,0.00040930305840447545,0.72,248,0.11693548387096774,0.05241935483870968,0.4482758620689655,0.974,0.9985919999999999,0.11290322580645161,0.9655172413793104,0.054485492325521905,0.0,39.838826218456376,39.42227202686605
speech,verbs,1035+,1.0,0.414,0.237616,1.0,1.0,1.6941555738449097,-0.012624812312424183,0.882,250,0.212,0.008,0.03773584905660377,1.0,1.0,0.212,1.0,0.06239860612140231,0.005719417981163044,34.77250820889539,35.11405897229078
toy_play_object,entities,1142+,1.0,0.282,0.23033600000000004,1.0,1.0,1.782023549079895,-0.003014079062268138,0.66,244,0.47540983606557374,0.14344262295081966,0.3017241379310345,0.946,0.98624,0.45901639344262296,0.9655172413793104,0.06964739686857606,0.0,36.94978854177189,35.94636579595966
